ID	alpha	gamma	beta	epsilon	logLL
113	0.994678462091393	1.35205979472758	0.574365175101353	0.456363363573885	-250728.291364117
114	1.01823718881646	1.36733735569638	0.567006803014192	0.443625472433732	-253703.105649657
115	1.01823718881646	1.36733735569638	0.567006803014192	0.443625472433732	-263749.9643257
116	1.00458780953108	1.4163680681663	0.567549828827785	0.446858317306313	-258439.767356782
117	1.00458780953108	1.4163680681663	0.567549828827785	0.446858317306313	-254833.830121543
118	1.00458780953108	1.4163680681663	0.567549828827785	0.446858317306313	-228519.948607911
119	0.976274206085919	1.41213447454436	0.565082435254412	0.457838307012707	-249712.466742694
120	1.01101026884948	1.40232656251815	0.569613290563636	0.462015868901932	-251955.140290374
121	1.0461838705453	1.38475267890259	0.580098128558896	0.469559767161721	-256264.73294011
122	1.01944677839111	1.40854044585518	0.57232635341396	0.478178504701849	-231897.061307812
123	1.02885297693838	1.43053345289674	0.578949822511274	0.475019000803737	-286949.399790955
124	1.02885297693838	1.43053345289674	0.578949822511274	0.475019000803737	-249070.87057675
125	1.02517229036743	1.41527476996647	0.565870238705058	0.489163027354925	-251316.839898374
126	1.02647752340833	1.47635311126248	0.560272644186763	0.473118237989523	-229770.46671174
127	0.992801251303328	1.39500329782397	0.557036192668808	0.47448398379941	-223243.248594632
128	0.992801251303328	1.39500329782397	0.557036192668808	0.47448398379941	-234957.422247783
129	1.02501624029053	1.3875464085305	0.557791579160278	0.478253657129325	-237769.480066008
130	1.03888405154847	1.3830629449245	0.547843991033328	0.488373946365716	-246172.207422899
131	1.04301319278948	1.3910435463059	0.573347294671634	0.487284572357711	-235612.227306085
132	1.05420309074125	1.40812143236699	0.567951257046631	0.493373546188101	-246341.488918804
133	1.05420309074125	1.40812143236699	0.567951257046631	0.493373546188101	-245492.891269915
134	1.02971546992384	1.45699822419151	0.582953704572853	0.492082098151371	-245740.086084081
135	1.02971546992384	1.45699822419151	0.582953704572853	0.492082098151371	-271425.869176215
136	1.02971546992384	1.45699822419151	0.582953704572853	0.492082098151371	-275420.879785948
137	0.994420412383561	1.4973709546696	0.577385168219693	0.485269881017407	-250259.822993036
138	0.994420412383561	1.4973709546696	0.577385168219693	0.485269881017407	-232478.602455401
139	0.966695227251596	1.51828236240707	0.574085119189601	0.493600031528773	-247458.219531268
140	0.966695227251596	1.51828236240707	0.574085119189601	0.493600031528773	-231430.203180373
141	0.990119689260599	1.56079296529835	0.578426839008305	0.502183692728404	-259434.428342977
142	1.00688127440256	1.60970629959357	0.569279861165789	0.507434005360894	-231150.060416792
143	1.00688127440256	1.60970629959357	0.569279861165789	0.507434005360894	-278264.294319236
144	1.00688127440256	1.60970629959357	0.569279861165789	0.507434005360894	-259761.389519561
145	1.00688127440256	1.60970629959357	0.569279861165789	0.507434005360894	-238506.647119223
146	1.0046389030828	1.64366701134664	0.563542789777075	0.510096412620426	-269863.131059963
147	1.01617847131179	1.63402029181547	0.590835794744744	0.51344802315607	-245412.238639548
148	1.01617847131179	1.63402029181547	0.590835794744744	0.51344802315607	-252301.92452768
149	0.966310362504165	1.66373160945701	0.594708367308207	0.518487146497301	-284835.123623194
150	0.962543233854756	1.69224781287088	0.595417093782359	0.516507392213611	-273169.464137251
151	0.962543233854756	1.69224781287088	0.595417093782359	0.516507392213611	-305920.70542587
152	0.96405908723239	1.73354203788792	0.601840359460977	0.509358183825475	-253524.54374348
153	0.982307320292734	1.72305954849148	0.608304137088506	0.510166593537924	-257228.017856058
154	0.982307320292734	1.72305954849148	0.608304137088506	0.510166593537924	-270829.140515883
155	0.982307320292734	1.72305954849148	0.608304137088506	0.510166593537924	-248685.739846944
156	1.00400265769629	1.71233119207702	0.612507182443199	0.517482174761558	-253351.348999579
157	1.00175581958014	1.74625904817758	0.629400425328992	0.529970599369088	-255107.248167293
158	1.01230788075104	1.76205925848438	0.617908268065526	0.527969341327846	-238602.674717664
159	1.01230788075104	1.76205925848438	0.617908268065526	0.527969341327846	-257875.910096936
160	1.01230788075104	1.76205925848438	0.617908268065526	0.527969341327846	-260607.231486759
161	1.00496314255185	1.77123359104518	0.61347300572986	0.543544836024585	-302059.920991465
162	0.995815818338075	1.73212128459658	0.613876062609995	0.535657802310562	-273770.629232886
163	0.995815818338075	1.73212128459658	0.613876062609995	0.535657802310562	-245949.507736861
164	0.982013687748944	1.71939835073959	0.617769127485532	0.5484999746339	-261978.952148029
165	0.991282308350475	1.71296610124813	0.620452545229859	0.551274574514372	-253538.074099129
166	0.980253173914897	1.69773865601104	0.627267945481299	0.561800604922387	-233614.990557562
167	0.957563635530736	1.73403358067083	0.624209030042539	0.547591937073755	-249576.52955298
168	0.937513977030812	1.74083159653519	0.613823767412258	0.55554274386226	-260904.50261653
169	0.927751257368362	1.739950177794	0.606698139330208	0.539783494842363	-251642.542288464
170	0.917889264895174	1.71325148495359	0.62578146391898	0.551091922778269	-236058.101837611
171	0.917889264895174	1.71325148495359	0.62578146391898	0.551091922778269	-251413.746123746
172	0.944118798328895	1.70486373840285	0.62367601991629	0.553017334793341	-229989.312077529
173	0.931838301367314	1.68210786766319	0.622505179166625	0.548538525312357	-214013.382979451
174	0.931838301367314	1.68210786766319	0.622505179166625	0.548538525312357	-251918.346677987
175	0.921051150929831	1.66091075623311	0.601910607156736	0.5435130006696	-242185.654014425
176	0.904420961523075	1.72211260933772	0.58574003741754	0.554919370857645	-247190.299358349
177	0.904420961523075	1.72211260933772	0.58574003741754	0.554919370857645	-220298.827580301
178	0.905872390631774	1.77200653983908	0.590024458374497	0.563094157765286	-238226.64597945
179	0.893736939558086	1.78912406990688	0.590864900844786	0.568903545301813	-274925.383127688
180	0.893736939558086	1.78912406990688	0.590864900844786	0.568903545301813	-233699.821270735
181	0.910435420467664	1.7699165880514	0.58290030948034	0.56077533197252	-269396.474919721
182	0.910435420467664	1.7699165880514	0.58290030948034	0.56077533197252	-219456.056730763
183	0.910435420467664	1.7699165880514	0.58290030948034	0.56077533197252	-246780.770432351
184	0.912884216595761	1.71700760602981	0.585187419776419	0.557498392989429	-269365.232624487
185	0.90014255709633	1.79482398628333	0.599372416217149	0.545344365403031	-244169.205758476
186	0.90014255709633	1.79482398628333	0.599372416217149	0.545344365403031	-243798.273654213
187	0.90014255709633	1.79482398628333	0.599372416217149	0.545344365403031	-249819.149746133
188	0.916049370236361	1.75369544189336	0.608127303888427	0.536908890629862	-242552.319704779
189	0.916049370236361	1.75369544189336	0.608127303888427	0.536908890629862	-261696.370937624
190	0.942589409554003	1.77253689038687	0.594664715370499	0.542857534572426	-265573.256792752
191	0.930802166548675	1.7558220799983	0.586473374179295	0.532535515693679	-263851.67986234
192	0.930802166548675	1.7558220799983	0.586473374179295	0.532535515693679	-255005.685384212
193	0.960624280850125	1.65635125214606	0.586527462587494	0.542822559941029	-261061.285681863
194	0.960624280850125	1.65635125214606	0.586527462587494	0.542822559941029	-277356.22980478
195	0.958948961419499	1.68939100192883	0.602808638367653	0.539961140134302	-257107.930389612
196	0.959799343430524	1.65760209662715	0.613154200984043	0.524726802317632	-248807.813755994
197	0.959799343430524	1.65760209662715	0.613154200984043	0.524726802317632	-242267.592506
198	0.959799343430524	1.65760209662715	0.613154200984043	0.524726802317632	-273921.273021965
199	0.959799343430524	1.65760209662715	0.613154200984043	0.524726802317632	-232249.246414558
200	0.959799343430524	1.65760209662715	0.613154200984043	0.524726802317632	-254860.48563853
201	0.992279228521719	1.65948300821322	0.608518368284212	0.528044707964109	-253216.770488599
202	0.98628504092001	1.70736206020147	0.606689560673881	0.522094348425941	-259114.47463858
203	0.98628504092001	1.70736206020147	0.606689560673881	0.522094348425941	-274878.766238117
204	0.98628504092001	1.70736206020147	0.606689560673881	0.522094348425941	-238915.249556916
205	0.935211205319712	1.72959948120949	0.607415684441479	0.528932410617122	-230329.812811796
206	0.943491117246991	1.70863733943144	0.623762147857918	0.520644187807414	-246511.836662556
207	0.942879917204203	1.72808998341102	0.631253124740243	0.508303732672494	-234173.955006256
208	0.942879917204203	1.72808998341102	0.631253124740243	0.508303732672494	-260064.813258902
209	0.901317028138944	1.74672924203232	0.642328251769172	0.520311465226029	-265380.162569696
210	0.909657066308894	1.7687169122166	0.625618659516082	0.520216940384215	-261215.904511587
211	0.909657066308894	1.7687169122166	0.625618659516082	0.520216940384215	-246634.482221305
212	0.90965545535598	1.71546273476018	0.629478854151441	0.53153794005521	-238810.595494797
213	0.917165743408188	1.75472956083253	0.619052453446428	0.534292588314691	-234771.101351181
214	0.917165743408188	1.75472956083253	0.619052453446428	0.534292588314691	-275905.360519361
215	0.917165743408188	1.75472956083253	0.619052453446428	0.534292588314691	-249714.963919355
216	0.917165743408188	1.75472956083253	0.619052453446428	0.534292588314691	-248573.259223902
217	0.896173745281625	1.77198533352741	0.609228265826223	0.552734424466767	-233544.309174918
218	0.896173745281625	1.77198533352741	0.609228265826223	0.552734424466767	-242693.866378955
219	0.915949809974354	1.80696588181585	0.599432956436782	0.537240475081598	-254142.91253457
220	0.943963776252448	1.76688050842465	0.599457091286358	0.523068469282544	-239183.718617296
221	0.942565052709475	1.76676243353205	0.597804741431582	0.526793846804093	-250173.203178698
222	0.942565052709475	1.76676243353205	0.597804741431582	0.526793846804093	-226625.21469613
223	0.956276329691077	1.7645466859974	0.61235922942797	0.538013875755785	-228709.958821467
224	0.970500832658571	1.77706460443864	0.632331440535939	0.526704200470336	-240604.074012442
225	0.967587175479965	1.81832716401768	0.653229231950892	0.535552568417052	-249369.53339077
226	0.967587175479965	1.81832716401768	0.653229231950892	0.535552568417052	-255889.236954383
227	0.931667698301205	1.7812191950243	0.659481556815163	0.530910205637683	-247178.179936744
228	0.931667698301205	1.7812191950243	0.659481556815163	0.530910205637683	-269476.63535015
229	0.931667698301205	1.7812191950243	0.659481556815163	0.530910205637683	-276412.026174073
230	0.952545637343876	1.78933187673397	0.64715548594013	0.544407576085729	-273681.294693183
231	0.952545637343876	1.78933187673397	0.64715548594013	0.544407576085729	-229617.532205316
232	0.97180074346894	1.81522356830995	0.652619287880309	0.540069380489659	-249593.434864929
233	0.966317975516207	1.8292085023118	0.644607421547519	0.537558672369924	-228391.464260921
234	0.9605848164709	1.85379036858187	0.648045816623362	0.535717344209678	-291497.868822654
235	0.9605848164709	1.85379036858187	0.648045816623362	0.535717344209678	-256492.20245831
236	0.964596839356275	1.88393606447571	0.654599057430266	0.544309955466054	-265549.969820164
237	0.964596839356275	1.88393606447571	0.654599057430266	0.544309955466054	-271153.822681921
238	0.976613195064519	1.83491005007695	0.657445117562761	0.552749685228935	-260498.564110938
239	1.0225075917556	1.88319168351753	0.654392291565697	0.533459478944407	-234018.602650231
240	1.01783903199089	1.88817975705188	0.64670911899022	0.556345739405747	-261571.145444234
241	1.02927851237356	1.9187168836153	0.642360640938004	0.537266774114907	-299835.664934582
242	1.0325507168512	1.89103684552508	0.653051947198917	0.532454403449909	-252865.736286341
243	1.03783266216083	1.91688134351652	0.636952010069429	0.520929221286626	-295395.69517807
244	1.03783266216083	1.91688134351652	0.636952010069429	0.520929221286626	-266442.743972535
245	1.05433679430282	1.95578398065643	0.637508645798323	0.533491292297395	-276112.122549763
246	1.03303876271381	1.99293299643933	0.622093771148629	0.542139204724976	-271463.781744367
247	1.03303876271381	1.99293299643933	0.622093771148629	0.542139204724976	-266718.698553816
248	1.03303876271381	1.99293299643933	0.622093771148629	0.542139204724976	-251186.80579147
249	1.02545945400187	1.95914381069983	0.635037271612222	0.524529977943834	-257569.349359442
250	1.02545945400187	1.95914381069983	0.635037271612222	0.524529977943834	-269728.626281758
251	1.02545945400187	1.95914381069983	0.635037271612222	0.524529977943834	-308423.584895802
252	1.02545945400187	1.95914381069983	0.635037271612222	0.524529977943834	-281964.302571214
253	1.04605890110234	1.92516356153825	0.614048664064881	0.540052801715864	-264663.064255168
254	1.03574564415442	1.90549760299961	0.595045094473829	0.541506546380855	-260222.144229119
255	1.07008592302983	1.86428021182777	0.59222487981388	0.534761316155588	-248057.214836534
256	1.0975185396812	1.8414103946163	0.5971175059985	0.537276688255245	-275187.235124801
257	1.08660455315198	1.82860072865509	0.606020732221422	0.52881857789098	-258861.076192023
258	1.08660455315198	1.82860072865509	0.606020732221422	0.52881857789098	-280603.066630212
259	1.11382336441874	1.78227458593309	0.591722591465411	0.538481904523884	-246055.564061167
260	1.11382336441874	1.78227458593309	0.591722591465411	0.538481904523884	-261971.167509529
261	1.11359298396429	1.80748775465631	0.605128512661322	0.565421147890358	-255427.143967596
262	1.11359298396429	1.80748775465631	0.605128512661322	0.565421147890358	-266347.338543827
263	1.11359298396429	1.80748775465631	0.605128512661322	0.565421147890358	-239316.886116119
264	1.11359298396429	1.80748775465631	0.605128512661322	0.565421147890358	-286820.849509626
265	1.11359298396429	1.80748775465631	0.605128512661322	0.565421147890358	-265303.844433091
266	1.11733888941816	1.83969438803109	0.613846476800921	0.575276067780444	-251774.469115314
267	1.09932221347204	1.86794910826461	0.608264092994013	0.575175736447081	-278110.788530014
268	1.09932221347204	1.86794910826461	0.608264092994013	0.575175736447081	-274558.927339409
269	1.09932221347204	1.86794910826461	0.608264092994013	0.575175736447081	-244022.468827075
270	1.09932221347204	1.86794910826461	0.608264092994013	0.575175736447081	-274897.638753321
271	1.09932221347204	1.86794910826461	0.608264092994013	0.575175736447081	-260004.790965111
272	1.09932221347204	1.86794910826461	0.608264092994013	0.575175736447081	-250134.330644472
273	1.09932221347204	1.86794910826461	0.608264092994013	0.575175736447081	-245540.195891618
274	1.07727293149823	1.86965412089367	0.6142347523884	0.583638520800922	-270546.3123998
275	1.07727293149823	1.86965412089367	0.6142347523884	0.583638520800922	-267447.817174741
276	1.07727293149823	1.86965412089367	0.6142347523884	0.583638520800922	-283655.018928185
277	1.07001026348052	1.80837311892278	0.613998956815061	0.588746073458572	-256364.626169423
278	1.07094810509598	1.72655355049945	0.61133123357235	0.60042653017096	-270741.70877641
279	1.04262500657407	1.77269507004998	0.615611427846345	0.582936808710875	-255822.908270571
280	1.04262500657407	1.77269507004998	0.615611427846345	0.582936808710875	-300930.343657022
281	1.08514035285574	1.77526398488557	0.629817272773058	0.580112254678592	-264590.713355088
282	1.08514035285574	1.77526398488557	0.629817272773058	0.580112254678592	-265479.966048288
283	1.08514035285574	1.77526398488557	0.629817272773058	0.580112254678592	-242013.274619956
284	1.08514035285574	1.77526398488557	0.629817272773058	0.580112254678592	-267079.025342997
285	1.05422650501289	1.76885110923315	0.625360063398692	0.579723627914358	-266288.377472597
286	1.05442917921698	1.76706458871813	0.615789114971736	0.571387737280309	-264610.845160464
287	1.0619834209404	1.76544600251978	0.625818926653777	0.578007758746699	-278293.980876965
288	1.00563322164855	1.76638069270709	0.603536168111014	0.592977190236692	-236341.295270308
289	1.00092355819758	1.77813914647867	0.613036563102065	0.599615368115174	-267698.41747058
290	1.00066510040882	1.80032784899123	0.609261765318331	0.610942216100869	-252404.66524916
291	0.977640286123576	1.74967893582244	0.620003764590254	0.620261177786943	-277618.616185619
292	0.933703866887539	1.7305764732856	0.604176116547764	0.62515047738827	-244725.505548101
293	0.933703866887539	1.7305764732856	0.604176116547764	0.62515047738827	-265070.239343127
294	0.954621256997523	1.69708247341633	0.626826774325155	0.630025414165501	-243320.319789652
295	0.953788949878429	1.74196441098838	0.622144252093289	0.616766860175296	-241516.069534201
296	0.963233514942294	1.7333473660866	0.659779363449703	0.624462924604718	-283413.495124833
297	0.963233514942294	1.7333473660866	0.659779363449703	0.624462924604718	-229262.260678609
298	0.952763908252036	1.7501816423892	0.666860805693613	0.626221053677778	-232178.041310853
299	0.952763908252036	1.7501816423892	0.666860805693613	0.626221053677778	-251146.563294259
300	0.945216398215733	1.76475664714117	0.652424355181349	0.640993395469014	-261333.286980462
301	0.945216398215733	1.76475664714117	0.652424355181349	0.640993395469014	-242548.052191824
302	0.943234735647464	1.78503346249371	0.650595502532653	0.631564170661555	-265583.027630164
303	0.943234735647464	1.78503346249371	0.650595502532653	0.631564170661555	-258177.063812178
304	0.943234735647464	1.78503346249371	0.650595502532653	0.631564170661555	-256496.582078002
305	0.943234735647464	1.78503346249371	0.650595502532653	0.631564170661555	-254006.031527021
306	0.961592356477471	1.77585570887189	0.66777406702291	0.640178430416022	-248934.319128575
307	0.961592356477471	1.77585570887189	0.66777406702291	0.640178430416022	-256420.34977668
308	0.961592356477471	1.77585570887189	0.66777406702291	0.640178430416022	-247464.496688872
309	0.967009769080996	1.72648674469674	0.662007416311358	0.636975773791776	-261352.376800055
310	0.967009769080996	1.72648674469674	0.662007416311358	0.636975773791776	-272469.205676912
311	0.969046645430207	1.71307453566142	0.651525937666081	0.633916779152482	-249754.773856378
312	0.969046645430207	1.71307453566142	0.651525937666081	0.633916779152482	-284000.336749697
313	0.955437677158484	1.6818913909206	0.685970361419805	0.640420063695876	-252530.898087585
314	0.955437677158484	1.6818913909206	0.685970361419805	0.640420063695876	-279453.326742063
315	0.955437677158484	1.6818913909206	0.685970361419805	0.640420063695876	-293286.571111578
316	0.955437677158484	1.6818913909206	0.685970361419805	0.640420063695876	-249472.267337587
317	0.932529137357564	1.66273844612505	0.696358208293923	0.633038316071722	-255626.22202412
318	0.941688973248936	1.67669224987912	0.70643761925896	0.641448761882404	-259379.940071517
319	0.955101883256332	1.66093065774074	0.692260739612078	0.657488443312727	-251201.732416609
320	0.955101883256332	1.66093065774074	0.692260739612078	0.657488443312727	-247790.432479012
321	0.955101883256332	1.66093065774074	0.692260739612078	0.657488443312727	-310392.882112758
322	0.97412672431425	1.66450167130615	0.675185053738946	0.643575732124064	-266868.134750687
323	0.97412672431425	1.66450167130615	0.675185053738946	0.643575732124064	-242334.280376475
324	0.960977390778006	1.65128710912425	0.679777063990459	0.642126682007385	-254532.818528695
325	0.941764952445833	1.67198329445728	0.674327100461826	0.623489678476316	-247784.825179584
326	0.961198886274906	1.69025296483805	0.666646623745616	0.63769030482214	-252034.337772061
327	0.979377218867425	1.71143749971553	0.664163359073389	0.643089668571709	-254256.498750579
328	0.979377218867425	1.71143749971553	0.664163359073389	0.643089668571709	-250844.108475344
329	0.979377218867425	1.71143749971553	0.664163359073389	0.643089668571709	-251673.945181335
330	0.979377218867425	1.71143749971553	0.664163359073389	0.643089668571709	-266703.326045071
331	0.979377218867425	1.71143749971553	0.664163359073389	0.643089668571709	-240526.856657239
