time	sibling1	mother
0	31.7796011763547	2.51030262184897
1	41.5850661769662	2.51030262184897
2	29.592629196302	4.21127324400898
3	32.4445719607619	4.21127324400898
4	90.9747507186492	4.87123995194958
5	2.3909798924917	4.87123995194958
6	88.3109278746524	2.3909798924917
7	28.0585650390184	2.3909798924917
8	20.2890803350454	7.34622524485194
9	43.1017999568526	7.34622524485194
10	44.8830293215261	8.89930744080256
11	25.5006801566585	8.89930744080256
12	30.5729178683699	8.45080253460699
13	24.4021603972385	8.45080253460699
14	29.0157808585597	15.351817485522
15	9.10444634494913	15.351817485522
16	37.92899948998	17.9849904004203
17	11.7742313325663	17.9849904004203
18	5.1205818534902	16.7635500547042
19	53.5987365134174	16.7635500547042
20	46.957250691143	17.702908353923
21	30.6867923426324	17.702908353923
22	9.27193875408245	16.8103854286845
23	14.024215752136	16.8103854286845
24	40.7319367960588	18.3862234186239
25	35.9494836820793	18.3862234186239
26	29.3101830248583	18.9054463817466
27	7.32377753006141	18.9054463817466
28	35.5045887615228	21.0066980620108
29	3.10045986417992	21.0066980620108
30	62.3658674052045	21.1599970313847
31	1.56418640509238	21.1599970313847
32	29.4059844614375	21.8801633300395
33	65.1135640250973	21.8801633300395
34	68.744801537675	5.1205818534902
35	22.7237552114357	5.1205818534902
36	45.591156451091	22.7582568799747
37	27.2355308271707	22.7582568799747
38	83.4377804393161	22.0583863797636
39	36.7072288048271	22.0583863797636
40	18.1593944952029	1.56418640509238
41	63.6437006896353	1.56418640509238
42	35.4488669921187	22.1554599854542
43	37.8455226571734	22.1554599854542
44	1.06691967100691	22.6057796927072
45	8.84007143023262	22.6057796927072
46	34.7531188817442	23.4919378043908
47	4.84163000752969	23.4919378043908
48	31.3800745136608	23.0147510528921
49	18.5620036231093	23.0147510528921
50	44.3576899078247	3.10045986417992
51	17.9692047354426	3.10045986417992
52	47.4183218963766	9.10444634494913
53	27.4911561323111	9.10444634494913
54	62.1673138575216	24.658215108627
55	50.9139476325782	24.658215108627
56	30.1469441840645	1.06691967100691
57	15.3523656168359	1.06691967100691
58	38.1991418484718	20.2890803350454
59	16.4124129593396	20.2890803350454
60	21.4176308410441	27.3658503834937
61	49.238146947567	27.3658503834937
62	39.7968273539909	7.32377753006141
63	14.6944497996844	7.32377753006141
64	41.9889970810773	9.27193875408245
65	39.6996581234826	9.27193875408245
66	41.8748908927565	28.2431938970803
67	24.9847173045944	28.2431938970803
68	18.8593181241364	29.4267868319503
69	7.4299733673643	29.4267868319503
70	15.9344887757137	11.7742313325663
71	9.95385974030544	11.7742313325663
72	12.5022849927428	4.84163000752969
73	20.304782969034	4.84163000752969
74	28.5576796216863	29.3124832600931
75	48.7170007056478	29.3124832600931
76	47.2322812014005	31.6298111891301
77	17.892452536929	31.6298111891301
78	9.79548790798672	31.0958115295402
79	27.3628982395967	31.0958115295402
80	72.6248630866066	31.0997978574923
81	21.598893992523	31.0997978574923
82	21.5099117532435	30.9771674601638
83	14.9248918614982	30.9771674601638
84	15.3299715029888	8.84007143023262
85	34.9951298932341	8.84007143023262
86	9.36348060184892	30.3660271520977
87	4.01806575935499	30.3660271520977
88	0.350350390281738	31.1337095012343
89	3.63807768587925	31.1337095012343
90	44.1037937083886	31.9378438770654
91	27.8169724995473	31.9378438770654
92	42.649939352849	14.024215752136
93	34.4004694626189	14.024215752136
94	11.9249340539527	29.592629196302
95	17.2502643295025	29.592629196302
96	13.820474627411	0.350350390281738
97	25.5832963502547	0.350350390281738
98	63.5345745387645	24.4021603972385
99	13.6584926991005	24.4021603972385
100	14.9107044142216	32.0136036254315
101	7.33079656152214	32.0136036254315
102	29.9953063299894	33.6600316196465
103	20.8257225359522	33.6600316196465
104	3.53572536302794	33.6070741801983
105	27.0246350514555	33.6070741801983
106	4.39084024762721	32.7864681306743
107	20.8984298960054	32.7864681306743
108	48.6649432586117	25.5006801566585
109	3.59518268828923	25.5006801566585
110	0.389610524973723	35.2735679111899
111	5.54592707981586	35.2735679111899
112	0.555910718222936	35.1584348660199
113	6.4445540262428	35.1584348660199
114	15.2284260682706	28.0585650390184
115	64.6933748152208	28.0585650390184
116	17.8560450517299	31.7796011763547
117	17.548339104458	31.7796011763547
118	60.4147766910845	35.7178162337832
119	4.22998854294988	35.7178162337832
120	28.2334309667475	4.01806575935499
121	39.6404880810717	4.01806575935499
122	27.7950772619738	3.63807768587925
123	18.8220892713017	3.63807768587925
124	16.823060090164	3.59518268828923
125	35.5150690918733	3.59518268828923
126	20.3871765285966	0.389610524973723
127	27.4426944189634	0.389610524973723
128	6.70653317663454	0.555910718222936
129	14.0201805086475	0.555910718222936
130	29.5830173971991	36.71300969073
131	17.6673079798875	36.71300969073
132	18.5876889110899	32.4445719607619
133	51.5981127493922	32.4445719607619
134	11.2308661405484	37.4534110810266
135	40.1135415561605	37.4534110810266
136	44.0387222829663	7.4299733673643
137	94.591983892897	7.4299733673643
138	10.6607991759631	36.8789235468901
139	28.4636211991863	36.8789235468901
140	24.5547958271918	36.96027050574
141	31.8028769011662	36.96027050574
142	11.3179319216311	3.53572536302794
143	60.2393382840171	3.53572536302794
144	4.42936015206013	4.39084024762721
145	38.5780936843379	4.39084024762721
146	25.126466292956	39.0075896882056
147	27.6730155931083	39.0075896882056
148	14.033915326928	38.3492984972737
149	11.7511040015708	38.3492984972737
150	64.1011777397698	38.6778169401989
151	37.73140144338	38.6778169401989
152	25.625277530617	9.95385974030544
153	50.5064145508529	9.95385974030544
154	33.1050310433121	38.5128550558181
155	24.6468305673736	38.5128550558181
156	11.0128035484339	4.22998854294988
157	20.847506625813	4.22998854294988
158	13.1154205603236	9.36348060184892
159	28.2436152134982	9.36348060184892
160	16.4399168284122	30.5729178683699
161	29.272418674476	30.5729178683699
162	19.8414891739319	7.33079656152214
163	28.9644688931819	7.33079656152214
164	34.8275880050409	5.54592707981586
165	5.58054587717656	5.54592707981586
166	48.9788670905399	6.4445540262428
167	24.527883497981	6.4445540262428
168	8.72329571134653	9.79548790798672
169	20.1049792438037	9.79548790798672
170	5.81763310829445	41.6454368731654
171	11.8803256305805	41.6454368731654
172	25.1461296530095	18.1593944952029
173	43.8632441682921	18.1593944952029
174	28.3786388496245	12.5022849927428
175	30.2772314875866	12.5022849927428
176	12.9940413502614	18.5620036231093
177	25.4632582450115	18.5620036231093
178	11.8975906754823	4.42936015206013
179	46.2373810791321	4.42936015206013
180	57.0751780759846	17.9692047354426
181	27.3883237345096	17.9692047354426
182	6.77192335597381	43.3409979075067
183	27.6667743190766	43.3409979075067
184	7.63014677595074	45.8735700163171
185	17.9893264700637	45.8735700163171
186	35.4201281827271	45.5397313922176
187	38.9590225437288	45.5397313922176
188	15.3829103597076	44.0922945932462
189	0.185839803937334	44.0922945932462
190	15.9821084783255	11.9249340539527
191	24.6658538305061	11.9249340539527
192	24.9558963703732	14.9248918614982
193	21.73165358498	14.9248918614982
194	2.05699606172367	29.0157808585597
195	21.6245710020703	29.0157808585597
196	39.905649683283	15.9344887757137
197	45.5625260788393	15.9344887757137
198	27.0114803345919	41.5850661769662
199	7.13963956377449	41.5850661769662
200	19.0591111944598	13.820474627411
201	56.8084749262393	13.820474627411
202	2.28885807299483	16.4124129593396
203	1.97049718769451	16.4124129593396
204	4.41654511013687	5.58054587717656
205	33.9256372931426	5.58054587717656
206	12.2979655662486	46.0135575874394
207	20.2797989825051	46.0135575874394
208	19.6978691079295	5.81763310829445
209	27.7419969824422	5.81763310829445
210	21.0923358717866	0.185839803937334
211	26.3922276609732	0.185839803937334
212	33.6773558411173	2.05699606172367
213	8.21861898225163	2.05699606172367
214	51.7808766519907	10.6607991759631
215	9.68972153798651	10.6607991759631
216	32.509990516269	2.28885807299483
217	17.8145629340693	2.28885807299483
218	55.2152551001012	1.97049718769451
219	27.836878422605	1.97049718769451
220	22.9119067466228	13.6584926991005
221	1.61058296998362	13.6584926991005
222	1.48705854008744	47.0970143776701
223	33.9934684896059	47.0970143776701
224	23.08098393025	14.9107044142216
225	24.7267477961343	14.9107044142216
226	52.4623083814216	17.892452536929
227	13.9623473611919	17.892452536929
228	28.7829874565554	27.2355308271707
229	29.3399629467501	27.2355308271707
230	7.16201050732263	48.0100520371583
231	30.3566777093908	48.0100520371583
232	19.6910560856956	11.2308661405484
233	8.7151259264271	11.2308661405484
234	22.2522290044289	18.8593181241364
235	45.0744952584691	18.8593181241364
236	22.1374646639386	48.7486739555337
237	30.4301390262528	48.7486739555337
238	4.82344196846366	30.6867923426324
239	1.13800176999667	30.6867923426324
240	36.191452600379	48.5939698586659
241	45.9059172036503	48.5939698586659
242	28.361983105532	20.304782969034
243	27.4028553854007	20.304782969034
244	65.4309149664576	1.48705854008744
245	18.2605880642025	1.48705854008744
246	12.4401249169755	21.4176308410441
247	42.9227258995381	21.4176308410441
248	17.5446297341049	29.3101830248583
249	82.7758162711977	11.3179319216311
250	14.3887059860378	11.3179319216311
251	9.70639249552443	4.41654511013687
252	46.000325363967	4.41654511013687
253	22.6317367911213	50.1421960146159
254	3.09021689879222	50.1421960146159
255	50.6564400725987	11.7511040015708
256	34.3963246562271	11.7511040015708
257	14.1170210898004	17.2502643295025
258	49.2797827720787	17.2502643295025
259	23.6794877743196	27.4911561323111
260	4.99901478327172	27.4911561323111
261	11.9097370875195	6.77192335597381
262	19.8319657834681	6.77192335597381
263	35.2913431294677	29.4059844614375
264	1.12116686697181	29.4059844614375
265	43.9438750522551	51.5742704187072
266	28.9122097141648	51.5742704187072
267	60.5066368789019	1.13800176999667
268	18.304527195472	1.13800176999667
269	39.7166729051368	11.0128035484339
270	12.2842527660507	11.0128035484339
271	28.8721381177403	43.1017999568526
272	37.4322644049654	43.1017999568526
273	16.0153527630405	50.1781944096985
274	11.8157224781645	50.1781944096985
275	34.553431215239	51.3886353629653
276	22.9259056629365	51.3886353629653
277	6.29106320385667	44.8830293215261
278	5.97369469155226	44.8830293215261
279	3.04302680476459	7.63014677595074
