ID	alpha	gamma	beta	epsilon	logLL
0	0.985523394217959	0.990429911682382	0.539267589475116	0.523645334148163	-213221.389449388
1	0.985523394217959	0.990429911682382	0.539267589475116	0.523645334148163	-257722.735882043
2	0.985523394217959	0.990429911682382	0.539267589475116	0.523645334148163	-213494.335877547
3	1.01443949368365	0.986641814409787	0.556731201280952	0.519581585228401	-239099.558647147
4	1.00690662303823	0.994543313307267	0.582066786280537	0.513531508370358	-224721.076395958
5	1.00690662303823	0.994543313307267	0.582066786280537	0.513531508370358	-209635.165059717
6	0.986291573860104	0.992846357455031	0.596325023937987	0.53171578049953	-210875.033818362
7	0.986291573860104	0.992846357455031	0.596325023937987	0.53171578049953	-242601.481359997
8	0.973028933244366	0.964560343346084	0.582451840427155	0.535967161249248	-229874.795818914
9	0.973028933244366	0.964560343346084	0.582451840427155	0.535967161249248	-221899.42113349
10	0.955476842888362	0.948331487143419	0.627067884386622	0.524040369612973	-212937.184774302
11	0.955476842888362	0.948331487143419	0.627067884386622	0.524040369612973	-260179.148344426
12	0.955476842888362	0.948331487143419	0.627067884386622	0.524040369612973	-214733.480373433
13	0.942449171646401	0.937240446651954	0.570101806503003	0.513791981920462	-218089.06882462
14	0.930137563655307	0.913667824501759	0.508408356371763	0.49963229219822	-253818.857659188
15	0.966665409370303	0.905462966579103	0.52782010772827	0.497924822177294	-214744.624758614
16	0.955393033095613	0.921857605100668	0.515132951812327	0.496046794598148	-209565.608489185
17	0.955393033095613	0.921857605100668	0.515132951812327	0.496046794598148	-227272.293014236
18	0.941239681796274	0.917013722230531	0.530273677118482	0.496460869681833	-234631.661086154
19	0.941239681796274	0.917013722230531	0.530273677118482	0.496460869681833	-204847.9250829
20	0.941239681796274	0.917013722230531	0.530273677118482	0.496460869681833	-211042.850390283
21	0.941239681796274	0.917013722230531	0.530273677118482	0.496460869681833	-224668.557555308
22	0.941239681796274	0.917013722230531	0.530273677118482	0.496460869681833	-204874.034179618
23	0.941239681796274	0.917013722230531	0.530273677118482	0.496460869681833	-235673.451009212
24	0.968819733658064	0.919312976432113	0.52691345007354	0.490290450925701	-214234.562498407
25	0.968950774530647	0.91901705034931	0.533621356710809	0.463616747067211	-197402.372805319
26	0.968950774530647	0.91901705034931	0.533621356710809	0.463616747067211	-218883.04359902
27	0.961212117433852	0.901763910016128	0.519547486577199	0.497099869929559	-232335.220959523
28	0.961212117433852	0.901763910016128	0.519547486577199	0.497099869929559	-211604.209444322
29	0.984577922378387	0.900670052265712	0.50385135176302	0.51304696619615	-210719.643457823
30	0.984577922378387	0.900670052265712	0.50385135176302	0.51304696619615	-206905.94233505
31	0.984577922378387	0.900670052265712	0.50385135176302	0.51304696619615	-213641.560215007
32	0.984577922378387	0.900670052265712	0.50385135176302	0.51304696619615	-231581.141372529
33	0.972056279119385	0.920196345755899	0.485797210690142	0.510867075470092	-210463.095243598
34	0.941798652898672	0.907340180300091	0.508862988874596	0.537701445163355	-236640.228703422
35	0.941798652898672	0.907340180300091	0.508862988874596	0.537701445163355	-204761.820529914
36	0.974183120741549	0.912886717854	0.502110891905844	0.548220551477191	-241829.288342076
37	0.972865081854722	0.913267891924807	0.485008097883691	0.594275938851234	-240625.414891301
38	0.976200392561641	0.906313478131486	0.437533696201277	0.572081477657142	-225970.537517018
39	0.984660003516476	0.901160785616901	0.418131757077008	0.652059085624243	-205838.89388283
40	0.997810982438311	0.893208336251333	0.415593875574101	0.625494836183588	-228672.858854966
41	0.997810982438311	0.893208336251333	0.415593875574101	0.625494836183588	-227723.525996239
42	0.997810982438311	0.893208336251333	0.415593875574101	0.625494836183588	-208613.872354805
43	0.958871730926833	0.893076479354141	0.433242687294057	0.633671881089151	-209927.749618269
44	0.958871730926833	0.893076479354141	0.433242687294057	0.633671881089151	-190769.280657406
45	0.958075518100743	0.904398852532928	0.417481606982788	0.647384106794992	-203652.250763246
46	0.958075518100743	0.904398852532928	0.417481606982788	0.647384106794992	-248430.852422099
47	0.910767819698961	0.882218292312449	0.444595249336272	0.611585601872567	-193007.834727524
48	0.937344612493899	0.860290640071943	0.444721481948917	0.590629072340403	-235760.191016964
49	0.937344612493899	0.860290640071943	0.444721481948917	0.590629072340403	-211554.851588484
50	0.93817658706074	0.891509691362334	0.464776082036301	0.582546522383434	-229013.85973001
51	0.93817658706074	0.891509691362334	0.464776082036301	0.582546522383434	-218494.594554985
52	0.93817658706074	0.891509691362334	0.464776082036301	0.582546522383434	-220405.796940193
53	0.93817658706074	0.891509691362334	0.464776082036301	0.582546522383434	-222303.554882408
54	0.949543609690308	0.854932970429763	0.47570663014025	0.574355428248756	-206013.7444514
55	0.952998308587155	0.844534991638398	0.468133011387702	0.532980801376756	-205260.350172022
56	0.921982438548974	0.829207776248263	0.442927592012573	0.5480517973889	-189489.677415743
57	0.921982438548974	0.829207776248263	0.442927592012573	0.5480517973889	-202812.242431612
58	0.921982438548974	0.829207776248263	0.442927592012573	0.5480517973889	-207268.311067582
59	0.887633972303715	0.827905446294342	0.455712184031921	0.533149607019181	-205850.820052504
60	0.887633972303715	0.827905446294342	0.455712184031921	0.533149607019181	-224045.103642721
61	0.912893676786097	0.815534155593981	0.525404094948168	0.545414290326744	-197524.515263111
62	0.912893676786097	0.815534155593981	0.525404094948168	0.545414290326744	-214172.666922103
63	0.923939493893466	0.82808214916803	0.503886472307206	0.492918537392877	-215868.673507875
64	0.923939493893466	0.82808214916803	0.503886472307206	0.492918537392877	-212476.826238515
65	0.908170221520887	0.823951439338066	0.477064474381802	0.516761646156459	-216255.698035686
66	0.902864463101288	0.803473596028826	0.452391712409773	0.521307564394829	-234591.307029859
67	0.902864463101288	0.803473596028826	0.452391712409773	0.521307564394829	-210208.864435833
68	0.902864463101288	0.803473596028826	0.452391712409773	0.521307564394829	-210779.80697166
69	0.902864463101288	0.803473596028826	0.452391712409773	0.521307564394829	-202415.416088817
70	0.893311468973599	0.787099341409099	0.468559886551461	0.510693362300209	-217579.213918963
71	0.86801412657117	0.792676462129316	0.452990909718699	0.506991633273612	-200030.496104561
72	0.86801412657117	0.792676462129316	0.452990909718699	0.506991633273612	-189000.334580134
73	0.86801412657117	0.792676462129316	0.452990909718699	0.506991633273612	-219217.396353122
74	0.875140889095734	0.789071891374434	0.467382860149457	0.534898999109658	-259873.085419664
75	0.879235952201597	0.786312140138763	0.456466534976703	0.502661518208413	-198382.389550502
76	0.894654609820339	0.789281408104366	0.453953075512015	0.556567442331026	-235288.073407824
77	0.894654609820339	0.789281408104366	0.453953075512015	0.556567442331026	-206493.673276381
78	0.902067140227264	0.801392411741761	0.431760908425622	0.55267274548843	-192967.728961742
79	0.902067140227264	0.801392411741761	0.431760908425622	0.55267274548843	-196599.033516605
80	0.902067140227264	0.801392411741761	0.431760908425622	0.55267274548843	-188881.374374467
81	0.889404229231157	0.799622003991513	0.4536605658837	0.53348107907086	-181705.399931938
82	0.895041979814891	0.817248068975729	0.421369505363678	0.484214267789732	-203062.931070832
83	0.913525030893987	0.840498456853774	0.423137747264669	0.520783578431659	-194229.59664511
84	0.913095561289414	0.809746970737533	0.419091834453594	0.522870386001453	-218670.213290171
85	0.913095561289414	0.809746970737533	0.419091834453594	0.522870386001453	-202486.085670296
86	0.913095561289414	0.809746970737533	0.419091834453594	0.522870386001453	-212058.884060873
87	0.899245246615126	0.801231584402834	0.415175683365319	0.504625363382549	-210572.126594606
88	0.913958150361229	0.803836945322941	0.429089897901676	0.503549036134976	-201507.932492574
89	0.902602245553008	0.829220971355323	0.439520510867769	0.515666460201707	-221165.894610398
90	0.902602245553008	0.829220971355323	0.439520510867769	0.515666460201707	-207761.955212211
91	0.902602245553008	0.829220971355323	0.439520510867769	0.515666460201707	-194469.356649754
92	0.889721145932572	0.871987688697076	0.417433787112629	0.513530896342101	-229860.498243202
93	0.889721145932572	0.871987688697076	0.417433787112629	0.513530896342101	-210506.978518869
94	0.889721145932572	0.871987688697076	0.417433787112629	0.513530896342101	-212036.1256937
95	0.88218595890639	0.859161586776607	0.3959747455272	0.500423990997362	-205294.702604302
96	0.86736751587518	0.84585978803384	0.369570660499552	0.539414939215324	-183040.567174933
97	0.89235864036533	0.883179965043799	0.38868153101513	0.5055999688907	-237854.101843331
98	0.89235864036533	0.883179965043799	0.38868153101513	0.5055999688907	-200901.179040864
99	0.898628246120756	0.884634232627079	0.375282109055309	0.498040494271087	-191768.754336394
100	0.918419635470565	0.832578652559307	0.364350439426358	0.463480242337388	-190162.768177611
101	0.918419635470565	0.832578652559307	0.364350439426358	0.463480242337388	-190583.040630522
102	0.918419635470565	0.832578652559307	0.364350439426358	0.463480242337388	-190718.494741257
103	0.888914787876201	0.84590500226946	0.363543479232916	0.476088250234527	-209555.397447565
104	0.909845695188302	0.83598365122388	0.355340379042432	0.496325538155812	-184247.010154281
105	0.961961733649896	0.845784697414911	0.339115020426471	0.512636917116719	-208095.421633554
106	0.961961733649896	0.845784697414911	0.339115020426471	0.512636917116719	-208266.782159075
107	0.961961733649896	0.845784697414911	0.339115020426471	0.512636917116719	-216379.663873817
108	0.961961733649896	0.845784697414911	0.339115020426471	0.512636917116719	-217513.234990951
109	0.995871013509648	0.809734581228764	0.347477980139395	0.556931756327593	-201081.962683443
110	0.995871013509648	0.809734581228764	0.347477980139395	0.556931756327593	-239895.549377685
111	0.956980614280998	0.796239251893166	0.347003549624803	0.514840678247741	-217577.219999325
112	0.96318760561433	0.78026727926968	0.383663996690734	0.50279754084398	-211160.193072065
113	0.959202636734249	0.772547901630219	0.352882813428273	0.492386082041379	-206634.371713551
114	0.959202636734249	0.772547901630219	0.352882813428273	0.492386082041379	-207502.275356623
115	0.959202636734249	0.772547901630219	0.352882813428273	0.492386082041379	-209348.002003222
116	0.913371293950721	0.766363796125034	0.327803210419948	0.52973608654049	-199095.127372307
117	0.94208249203294	0.767440211164365	0.325606647530568	0.54409157806796	-210096.187125422
118	0.94208249203294	0.767440211164365	0.325606647530568	0.54409157806796	-193331.283673054
119	0.94208249203294	0.767440211164365	0.325606647530568	0.54409157806796	-231182.505950512
120	0.973720809672106	0.76235137300294	0.313223133007564	0.502355666757519	-198041.208979982
121	0.973720809672106	0.76235137300294	0.313223133007564	0.502355666757519	-199978.996403589
122	0.974903324155929	0.769655776403747	0.316512765210625	0.480339042130513	-189650.453228763
