time	sibling1	sibling2
183	36.1576507125928	41.9982145905459
184	87.1112209304421	34.5896452975351
185	11.1207336833535	49.9561807229023
186	17.3646888601972	21.6052694965744
187	23.4391776617909	0.523220938290809
188	0.675260474484713	5.49497014219943
189	20.5356162430655	24.3218899482682
190	10.6745297788961	18.0282870713423
191	36.1096593173144	43.3618245297363
192	65.5539193384553	18.7187523454524
193	19.0847879677844	38.7658648597095
194	20.9742230063334	28.1335936992091
195	32.498394641894	34.7033936018097
196	60.0750589934743	30.7967890737209
197	10.5821424265304	41.295181495575
198	44.020357782363	22.6401579656205
199	25.0967122459978	14.8356686762705
200	17.3566254842779	20.5640712614073
201	10.6976306648315	27.3844253434299
202	11.1626329605563	9.21942315229746
203	38.5681445438155	5.06218230177032
204	13.3737877019477	27.5162718267374
205	5.23396023175967	17.5301585251368
206	61.5175903012271	19.9845773116978
207	19.9667697953755	67.6277268857565
208	44.1315404377275	26.3791382386977
209	12.6551555741143	68.2208344623666
210	23.6693012181988	11.3364334440411
211	20.0070104111618	52.9228769580235
212	1.83806113334407	11.5306414565709
213	50.6580143494018	29.1433007646202
214	34.7011248826091	24.8234147151487
215	29.8538173051137	48.6733032480004
216	0.389557401228707	8.6107939569144
217	30.198329995914	20.592815081082
218	5.08499820635827	6.05869131501391
219	53.3261030962669	8.95673468742068
220	32.3243743059047	37.651809120258
221	31.9305357347488	18.7540968778844
222	14.4505240204536	15.1408834088228
223	58.540394813917	9.62415370189508
224	1.71053669509831	17.1074571024187
225	34.8316345335339	5.38851297126069
226	59.834058932122	11.3715712981603
227	27.9656075763175	15.4488539257644
228	8.08334810685066	28.7401766968826
229	45.5836232104549	22.8339877831654
230	28.6656647181363	2.89668021752125
231	17.2193543812318	10.2375277104279
232	19.7308093315334	24.6401224816454
233	18.1157783211781	8.72288625933837
234	1.49514018900086	9.9123569767228
235	4.4319096145966	19.3961680336826
236	36.0194892068857	27.5927607220062
237	22.1241016132287	6.97287068788505
238	13.4410602659301	17.2080955763288
239	92.7078871975932	15.259599392683
240	0.940609038449054	4.06642136115962
241	58.1723456893682	58.3550307990085
242	27.8611314585628	27.4543287505634
243	20.3746259178303	28.0000775940923
244	27.4477552052356	12.793551938005
245	42.5249638776738	1.57303252153659
246	7.84938821456256	23.8046122388581
247	21.4613988117611	23.8088853396845
248	62.9909921669097	13.2394952387697
249	4.75011770592743	22.2389913607912
250	49.4462749673597	24.5812833372848
251	33.0603727639663	37.1752804299925
252	10.959608419158	25.7289466309698
253	32.9559226637384	21.0894127652456
254	47.8885479620382	19.7263726703029
255	20.5795106363324	2.63499002167448
256	34.0125893369523	8.74962485998216
257	13.870250183165	69.8049328796386
258	18.0795260358378	29.4678034996667
259	54.8454335861072	20.9607480848189
260	9.7101223529516	31.7385414919869
261	36.1389640290006	5.57436355072602
262	34.9599667841836	17.6755736057614
263	56.0431826424198	44.1670093461067
264	36.9383981942917	48.0490251685144
265	22.0001606680031	45.3735805719289
266	4.21745201766671	10.3963275306118
267	29.4866213264334	17.829229486197
268	8.02833105855639	39.7640083532889
269	45.7590587675026	6.45289365946534
270	24.1250937974134	56.12132756583
271	6.17165004221798	40.5157534465976
272	28.927943839288	39.4956376360279
273	8.73710639400184	4.91961242756658
274	29.4711464912192	3.49583219157115
275	6.91054358579126	54.1074659927464
276	22.9210959313002	77.2991003473929
277	6.75267318954176	33.4858355437946
278	27.2896947482923	1.25826335284794
279	26.9633016847329	37.8191900726469
280	12.321255276572	20.5092324081792
281	29.1006386945318	13.5529508008842
282	4.24774196497668	18.72153784954
283	7.96542788956604	20.707412777566
284	4.36869873501976	43.5025719885902
285	11.9016952227983	35.1100545799185
286	28.893067055844	24.7843033056697
287	7.73020643017315	10.1988615411837
288	61.1208335254518	15.6129282243953
289	29.2812864133688	17.1262515211871
290	12.8267217286421	42.3324224998944
291	15.2816281329315	24.5594685158903
292	9.35165090859581	5.46531790088959
293	24.1919847185532	13.4070198590908
294	26.1868830380904	8.70323922120772
295	4.54502301628698	13.6846562939347
296	18.9054213025265	2.59405618192552
297	53.7936401732893	8.82766288297723
298	23.2646138015271	26.675362446547
299	10.4389965135183	20.135528694661
300	21.2661419714033	14.511217619897
301	2.89960987252919	66.8308398800217
302	20.2992572142298	7.75940757557136
303	27.3657781933796	10.513184081557
304	3.91751449601413	27.191467397404
305	4.09142486997271	3.16564744818192
306	23.1822657757974	13.7335445584425
307	7.15898496482358	5.1508468014047
308	16.0136685812082	18.8951904292061
309	63.9032091013805	3.88069340501006
310	7.22830003605324	29.2282156376369
311	31.4101000077243	8.94433679900188
312	35.0166402643711	4.2632264532604
313	27.0840557205664	9.77319971041856
314	42.1872899989381	23.0164585762713
315	6.85165033490619	17.0769322997032
316	77.2419702009683	4.34237510212616
317	44.4629347788603	11.6212722802261
318	21.6814145228574	25.1508785026056
319	10.3016793663885	57.8823392833663
320	27.2552730801308	5.22811255374109
321	7.3217468886258	21.1576388712363
322	8.22780857424119	4.54974545446652
323	11.9283743149286	12.519822404508
324	18.5755910287163	49.0595905358968
325	21.7672719992229	26.1006798098177
326	11.6495780513015	23.8357542865784
327	1.97520322367167	54.2963424918041
328	4.97972598905534	41.3983874370375
329	23.3285909001407	9.43428654148559
330	1.94940207277444	26.1479823064864
331	4.83203948533744	30.0915687458479
332	50.8289578380527	4.01341885036497
333	24.1266973981573	16.8387594715625
334	9.35478675705761	23.9436475643877
335	22.6629654184436	18.8157219930311
336	41.333141249012	31.4639753242863
337	25.0991134612617	11.455984273743
338	5.80788105744143	22.8523258353455
339	17.8593980035996	27.4565295862919
340	18.8479031814812	17.1118791649044
341	27.2405195101402	6.08645438321891
342	32.9357125076862	73.7871494253381
343	20.1476245233707	38.1303401133384
344	39.3842687076049	1.27665268643882
345	66.6889967912287	31.6043931601136
346	17.9882123549804	8.12226278525306
347	33.5152042777472	4.9427405556974
348	16.1557737990343	31.9406448556119
349	26.1921340009493	16.2917049199528
350	38.362172143392	13.9910459591429
351	49.8645182775078	10.6339719639421
352	2.78466208451166	13.1634970789518
353	47.9998404223946	36.2581927164462
354	3.45543492371375	15.7476391510636
355	42.7621370029416	26.1320463679675
356	47.2090897877911	13.3783026900985
357	4.32956458526006	22.0832791715832
358	44.0950366511571	11.7026521249713
359	4.55448946938242	13.1652249582845
360	22.3073655866967	7.92197740631902
361	10.9415387221213	22.0587177878743
362	5.25802061023047	40.1643820840812
363	50.7733393356867	21.8391904043321
364	7.60708272792574	58.3175128980867
365	25.4278379116742	16.0449697488073
366	10.9643802597713	14.8194845949689
367	24.0199272381136	60.4195422538733
368	23.5519438176836	41.1687726446614
369	22.3820702422352	18.2495433307751
370	6.43964733443317	11.8332545867325
371	33.3731141587908	47.1806999809893
372	38.3777784918561	24.3543246550249
373	18.7633144765712	4.4249001503962
374	2.0281800366947	17.2248187679784
375	15.565159051405	12.6112879865599
376	55.3951218383025	6.55398229606122
377	22.0157510075922	19.1833544571343
378	6.1842089400449	12.4488453807208
379	11.4658062270684	5.14425308409419
380	16.7856935519852	2.88390450731801
381	1.69411616419076	15.9413063408104
382	18.7964725075313	41.6800759312638
383	2.2306482884433	8.49078567761412
384	50.8858373713793	6.82216908047799
385	8.467508887146	24.9237875942435
386	37.0653669194857	52.6211230275966
387	20.9737063094304	21.7269240423948
388	5.5323165870403	4.1173703016435
389	7.48227048684643	12.182998351414
390	7.54912730745706	13.3692492692516
391	22.2949714012247	2.40859158414126
392	4.12948076169573	26.9657828025414
393	11.618606724537	6.91479446313228
394	48.169605619787	22.8579015653529
395	6.10148342384593	19.5693951625721
396	24.1552827633508	24.5193274941187
397	2.60589433701554	12.3524408796798
398	36.6656818125761	7.50078352220967
399	62.2205664042202	1.17789075135515
400	2.73172403013292	5.79389794790996
401	77.6481881462137	14.2636019555119
402	43.3581840330833	30.8092475095241
403	9.74695151215294	8.08915681671415
404	39.9546758646344	0.446818009854969
405	26.2850793039148	10.5174931372784
406	40.7005213900437	39.3029190280086
407	19.7020682125277	4.90593578463345
408	26.9168335212345	41.6194971441168
409	22.9445585551084	34.6837884668281
410	11.2479922949103	2.15649632779524
411	22.1142330898237	39.5613935487537
412	80.0171020659663	58.9719397586292
413	43.8217254564714	25.0342215985498
414	30.1327655415821	32.2768443337038
415	24.8357437098781	43.2321834717828
416	27.071298261562	40.4035385620561
417	0.919264499604257	18.2913154236222
418	11.0151967351086	15.0484494401069
419	10.485098326573	13.0354508472502
420	4.69718518849715	33.6076719003737
421	33.7563339182441	9.68618159648458
422	67.0260224512032	34.7943401571774
423	6.28252504170044	13.3030325737524
424	18.6211814276405	12.4596357337496
425	19.9863483163897	3.8104619571513
426	36.8185949148208	63.9526630802512
427	35.4861743173967	27.5415449844061
428	29.3645386441361	34.5126753166845
429	15.2226255148238	52.9527968400116
430	9.24281738882405	26.3707566782983
431	10.1240147805979	6.53451848325526
432	17.9950283688704	37.7859494318557
433	34.7172000155598	7.86953734684419
434	40.7059579066832	41.7196268204202
435	30.7806939208081	60.1742151361191
436	23.7775305006941	3.76843501522835
437	15.5812374013281	24.2017718892066
438	29.2389156118223	5.32026995805791
439	3.2368305098728	28.2108655310105
440	36.361186605072	18.2198424726467
441	55.7078073666846	2.10701524166281
442	62.7187627728005	23.7116524827378
443	7.21740748914732	3.87984763711901
444	26.4993646530128	5.07214346457758
445	48.0833536367654	27.7801846695573
446	13.0979746196121	26.1501042284816
447	5.66137812736742	11.7668943771457
448	22.3753449145275	21.3662399537346
449	10.7268730048449	9.56112754774207
450	1.67172618819059	49.3987166840724
451	46.0195283667955	3.56101889459041
452	17.1260819083274	1.11267139405321
453	41.8817572928668	36.4330500037658
454	10.8312385924234	37.8277239111881
455	23.1650075100397	50.7186366369201
456	14.2597416463401	12.8452932660058
457	4.73035985944693	40.7785826591766
458	36.0340618619685	50.8947809785838
459	41.1048120773106	17.1332008952409
460	32.6572778417986	33.7642868116971
461	14.0134357738841	20.2569429139817
462	40.7669763683875	3.88751378246982
463	50.909644321358	21.8911940681722
464	40.0691762934712	23.7146379469662
465	6.78609313129942	16.1878857008637
466	51.8233611649932	5.66211959805887
467	12.9479551741357	28.1761975870624
468	26.3686984829906	5.32828314833537
469	27.1219540836428	28.1618358711486
470	4.67242164543847	31.3750919789078
471	17.800000048185	32.3791614112141
472	18.2208479194406	65.5985007706437
473	12.6272556502513	3.87072563772894
474	14.2470049416257	36.6419094909106
475	4.97961914446779	7.03407713319524
476	53.1941090569229	18.3352967780729
477	59.9460032274913	24.8336259830525
478	28.6385582048229	3.58199164575958
479	17.2187997076055	27.9255974275153
480	19.098177174719	5.20704746410642
481	7.95723670243143	55.9656887117504
482	7.31756976338558	62.0148200585837
483	3.09737763647283	13.0685268266209
484	45.5561657023597	0.665413998887942
485	22.5342563123984	1.90153963140529
486	37.8101104540237	2.6076166035205
487	18.9026067036349	30.1827888463177
488	12.2612741438106	37.2782416377181
489	24.3705393626628	12.7254407686698
490	39.6227015049361	22.8246161016446
491	38.7957688095233	16.4429519319377
492	18.4500542480731	38.1801662661088
493	13.144135919049	28.017088823656
494	52.5937861330447	27.5667020279269
495	60.5078445596354	5.98962971001302
496	7.09459864070173	49.6049687032885
497	6.49808169082062	19.7496689329377
498	67.5112749306192	19.2854195725904
499	6.47430396713321	3.06835650554339
500	25.3378602887084	37.9886055337221
501	8.02804495234284	13.9481942461965
502	7.05837091825925	0.904775745724155
503	2.34046279289759	16.7584535699593
504	10.032965139985	6.38922210547171
505	13.2939561313924	14.766754280727
506	43.9107811674621	35.145993244864
507	6.89123306351174	14.826880785915
508	11.8670998086692	16.0060506596138
509	29.7053148477934	17.6143459811278
510	6.31190448521563	33.2999951461214
511	15.9217372355418	19.4427146171423
512	4.80567638788272	5.7152200732519
513	34.5107765623529	48.2339227424167
514	16.1710009866251	48.819258068916
515	49.2498002882567	31.0387959851221
516	26.4230017341285	5.64058183684423
517	20.7471896195349	27.8483509191593
518	3.24872527093977	30.0670421984558
519	11.1981408765682	1.62940013005898
520	20.3997742599383	68.8596297185574
521	22.1410568793091	3.72541160819514
522	8.17445308336929	3.57901123888255
523	7.33239816805229	28.5774873115784
524	10.1186290155942	20.2183801100631
525	13.8380647684075	11.7515995986094
526	12.2393195741074	10.2162468023327
527	1.21726128648656	68.8375536866632
528	10.0678342774103	36.7365684192747
529	2.57915286744923	5.15955902204849
530	5.34643141224744	23.4679948382528
531	0.701190568873628	79.5919435645901
532	25.5131644994931	5.61627065427845
533	33.6356073035644	5.64639221009055
534	12.7622307096162	37.2851624124077
535	7.6978669583833	47.1908543041533
536	0.642125385215031	15.2223217319984
537	17.7348037736865	5.300179764615
538	30.3433254789619	3.64558580632209
539	17.7881597479316	4.62869846523408
540	5.05339554643149	35.0188694467605
541	46.4978238011183	26.182593659154
542	14.9165828760226	28.7357058464387
543	2.05648997752808	26.2208263495249
544	22.5542061766351	11.6473656116207
545	3.49423768576589	10.581318210073
546	39.7052315703091	16.0307975176668
547	9.11608295227022	16.3218172502744
548	23.1791095738794	2.36461143914588
549	10.5009251733388	45.4139401586629
550	78.2692550618083	19.8365969308733
551	15.8415851678828	2.95151502801403
552	2.28986926459767	20.5613253026335
553	81.3284636780939	26.8468691075803
554	35.6633292850873	12.1624897628801
555	1.50536208688847	15.2488973116255
556	19.8619185791301	2.11087357138518
557	59.0057709670422	22.3596893720727
558	1.86686541158014	6.87895602791555
559	4.33322470492445	23.0566787886352
560	17.7553907041132	5.2387724868467
561	2.46947956009457	21.2802611039284
562	17.9522116250286	16.817924343405
563	6.44544344943449	59.5706044430576
564	3.23445481166707	31.9249259584797
565	28.4272016842164	13.9070493832966
566	31.2304689320839	49.9441580942008
567	20.4488804716301	8.41415406910415
568	41.7073599828039	34.4648429890733
569	22.3314727555989	33.3212808397947
570	5.2093722960858	41.1695146466649
571	38.5227597198125	28.0295586583994
572	3.26259663015061	16.0441408259633
573	31.0056083853608	6.03391013912294
574	74.931329085051	41.2361136778436
575	22.9090002553092	14.000638155042
576	31.9173702959109	21.2419180129618
577	13.8708956207954	21.3408590219596
578	12.0117528119011	42.9898410179131
579	17.7540599880175	36.1415923570285
580	6.31070674774309	22.9328919253037
581	22.3890008702004	63.4253998331104
582	30.5318278661118	33.3582106903112
583	6.51266197093594	7.39104751384161
584	42.8650594677745	13.241910901259
585	26.6684694407268	10.8654791926621
586	30.4270805572738	12.9750714623133
587	13.3381497636906	2.49931746248426
588	18.4545228030324	1.16087983956435
589	10.9072411185334	6.1642856895057
590	3.60243039270067	6.4278995267175
591	17.5988345321901	46.0485272661934
592	26.963526771479	18.9104136643896
593	5.26774333590519	60.2578549767159
594	16.9400566163867	38.3487321404421
595	50.3688543486364	31.558377635712
596	3.46178761039023	25.3961339233615
597	23.320405219562	25.5751273081131
598	13.1507734192928	1.46260777439726
599	19.7205693859729	12.2813591970834
600	4.46767215074633	47.4627029956222
601	6.48026680847726	6.36871990151309
602	5.34418914944052	6.71901358890517
603	17.6690250340874	36.8216730653821
604	3.02839183542191	12.2332526325061
605	39.6291160748854	54.5531769199062
606	16.3976489989288	11.8179561031891
607	18.1930098551669	27.7436059158463
608	6.81867318449121	69.8344962182983
609	17.5477669940542	5.33541172412015
610	32.6834734596917	33.9896023592716
611	4.88920086213948	27.5640489255679
612	24.806494118395	43.6220302010069
613	5.47244097503788	40.0183135937654
614	36.6050204806457	28.3879624788861
615	10.7712063546148	43.2937602537812
616	34.9994335042573	7.97721010074386
617	63.3794663364191	63.0334463345796
618	13.2432987265868	41.7906972043014
619	8.78337770978697	38.4220415882172
620	11.0082844203127	41.9711218582065
621	5.13290649104686	2.13347158370462
622	32.7342533892468	27.2363716340427
623	17.2538790599525	1.54080639143303
624	7.01280825129498	52.0554048706059
625	12.8916897338814	4.8425276602245
626	29.9781468758789	27.4268834489608
627	75.8087937485681	40.6670727079944
628	46.4622229327233	38.5654730386746
629	73.5109317281317	56.3156511150471
630	4.00202711487667	45.3861602892968
631	18.9170304923524	50.6264076443993
632	4.79348753577227	12.6615215158405
633	6.93979079355063	4.28239902519789
634	11.3936776592451	55.5018537573338
635	0.647628183133907	5.45705289817056
636	27.7342816903706	28.913155158819
637	23.6478205375909	9.02859689876428
638	26.7218557956668	8.77741704296763
639	11.1379794818302	0.589926061254815
640	31.5271217098297	7.22513901608334
641	16.6897674401499	19.6939882247416
642	41.1611440885384	9.5704155018584
643	3.97585132219247	26.8579022692785
644	16.4154897105987	4.17920637542377
645	17.5367662218615	15.2692743053222
646	16.4835911219301	20.9639961642508
647	52.2275686582514	3.13058765446492
648	25.2597470601074	7.23763145517385
649	22.7537858615866	34.5101728389012
650	27.7515690083287	10.7242431915279
651	22.139267312653	0.268072699241735
652	12.2131951202175	6.42243133214152
653	32.0010851981655	1.18875947860104
654	21.894562003842	7.85644688733648
655	48.1949958503797	99.0528079184793
656	16.8370503053449	35.694727364478
657	5.2061407362007	10.8886055316242
658	3.65674302089766	28.3950778295175
659	4.15967641212469	2.01576119041739
660	27.4559805910194	8.09456407028174
661	10.2634403198323	37.0884422361731
662	21.8681912477457	55.4212628019305
663	45.02682527925	29.6921792006012
664	4.84474937564797	20.3655553147027
665	18.5153698619697	14.3937508588027
666	0.897680363443698	41.2546155297138
667	57.7451635400807	14.8124193940866
668	27.595913961541	26.0955371234595
669	12.4934424915163	20.8937235778938
670	25.7975998962417	20.2273139242226
671	27.076591013744	43.1390376539988
672	32.9050139577931	32.9647770118916
673	11.0908177736483	0.421236841381823
674	4.5372069370473	41.3383078612401
675	18.0904122633878	31.6086592526885
676	4.79245543640306	29.8167387965108
677	31.8824710538274	6.88777134616896
678	35.7211140713303	4.1217402645364
679	27.7455869604266	58.5909483724444
680	11.7630954605854	70.6414760466826
681	5.86951149291246	14.595529680937
682	7.7795982811036	19.0792246790266
683	8.55238077165941	40.5198795429028
684	28.4560485974587	6.24613244442217
685	11.8436993904983	11.6585943274338
686	19.1847344007156	36.5954478859091
687	7.7497817859918	20.591573962529
688	19.1880995531028	0.679692419261322
689	35.1778410177401	25.0078408477234
690	54.4751155159923	51.8161797805118
691	14.5219551693471	15.9485189579146
692	36.0722612604376	5.22393701664046
693	20.1906905780099	29.812830502447
694	65.6288035405357	18.1947528281522
695	35.5442274281845	12.7308518798137
696	47.7051698544969	3.8777261331098
697	44.8698472225871	4.2956042837458
698	10.7339007391974	41.4933081230199
699	8.26573365167641	9.26737344722021
700	55.714936309723	10.9754234151591
701	40.8050341969353	5.92730898228577
702	3.65575632778034	29.3573143013829
703	17.1388737503156	35.4896337465961
704	10.7881732585868	14.7293009320464
705	8.63978954869503	15.3698757027782
706	31.0141828468683	18.5403262332712
707	15.5277942931119	13.5224309557008
708	23.8461975961379	17.6223771487497
709	29.0184147928983	25.2365985093133
710	6.80410904749755	20.0329555231698
711	20.5726695520707	16.603372839938
712	5.38219603531793	12.153689329122
713	3.72250607704711	4.75658672092126
714	37.7138185586417	42.9412230137796
715	14.8831909614149	30.6743054359981
716	9.31314862203692	16.5074313856458
717	0.63727742063428	14.0639378060465
718	10.1397477346302	31.831434964022
719	10.584656707556	9.65668937119205
720	58.3183265546372	43.3635101036322
721	20.6319639296904	10.4646611486923
722	26.3754029711763	8.72976000746628
723	8.58424664120815	28.6692716471894
724	42.2175052740717	41.9394525216571
725	36.0184891815358	15.0297283955986
726	10.4685823447115	28.731861051314
727	12.806696224592	18.0653896404706
728	36.1556330365245	31.346009899846
729	32.8584287798109	7.71257612276749
730	10.710182067538	55.8394858128228
731	12.2392527907154	7.20480883998511
732	5.92626541030688	1.75528258938527
733	54.5752152457461	5.99376267760887
734	30.4052969834761	2.10717746483887
735	13.3442104248213	26.1227877865469
736	63.3982459750118	5.03878825441291
737	48.6612107306098	10.3013161583073
738	40.374969912733	10.3490242131617
739	2.92102895874151	37.4999096249292
740	20.5414548902015	18.270908534679
741	15.4845015120478	38.6785169902503
742	24.3001132186771	12.0632225175156
743	34.5592004595012	24.4302436497741
744	31.9192785308749	6.17460482767062
745	5.2893672208416	20.435775213267
746	12.1573030273333	4.99554143940403
747	52.1344773598769	21.7802964178698
748	16.0396654888908	7.54586119500739
749	1.57721271398164	11.0850952609132
750	24.2653611411787	17.7222636952576
751	17.880950034017	39.5941856121849
752	36.6534290143269	47.0772981788696
753	24.143662481936	0.0829074353191039
754	30.3300338985577	54.4804299613565
755	15.8985348365184	49.6344519326496
756	13.7115208154534	2.59182140271048
757	14.1949630256002	33.0521193446667
758	8.8565044735396	42.5387588813829
759	43.789174330601	3.91731072009533
760	17.0039437639235	18.8471754609406
761	43.6050096253306	35.3516090295275
762	17.3320297040689	15.6280498649832
763	14.0852614783538	33.1401568962861
764	11.7030849450517	32.3005223841905
765	1.00292696413886	17.5637290902195
766	4.63935089390485	8.31206687681888
767	3.97812531514159	27.5739371165107
768	15.0404551017271	6.39841274969841
769	38.918894636117	10.5154059274715
770	4.58185201088684	0.992606294408027
771	25.8302259472286	9.22482087370573
772	24.5703962736117	28.7933545816295
773	10.9451188310418	10.6273655971969
774	6.95031238367889	27.9710763497829
775	14.5373217249415	27.0688700656017
776	54.7516043709079	36.8958875922332
777	6.5401399597121	3.99521808282963
778	68.229321580162	43.0586279493844
779	32.7896943764908	47.6232326550266
780	7.49590972689736	17.209555800881
781	6.26067202864896	3.78815061033414
782	14.9216517230542	10.3713571733019
